id,lon,lat,taxonomy,number,night,structural,ADM2,ADM3,ADM4,desaID,use
HOSP_759,108.3526241,-6.6941291,CR_LFM-DUM_H:1,3,107.5,6715823,Majalengka,Sumberjaya,Panjalin Kidul,Majalengka_Sumberjaya_Panjalin Kidul,hospital
HOSP_760,108.6477,-7.67487,CR_LFM-DUM_H:1,3,156.5,5147218,Pangandaran,Pangandaran,Pananjung,Pangandaran_Pangandaran_Pananjung,hospital
HOSP_761,107.4391295,-6.50562785,CR_LFM-DUL_H:1,2,97.17,1464723,Purwakarta,Babakancikao,Maracang,Purwakarta_Babakancikao_Maracang,hospital
HOSP_762,107.4697339,-6.502296339,CR_LFM-DUM_H:1,4,180.5,4531608,Purwakarta,Bungursari,Cibening,Purwakarta_Bungursari_Cibening,hospital
HOSP_763,107.4697339,-6.502296339,CR_LFM-DUM_H:1,4,165.5,10947382,Purwakarta,Bungursari,Cibening,Purwakarta_Bungursari_Cibening,hospital
HOSP_764,107.460241,-6.508194,CR_LFM-DUM_H:4,3,111,3597809,Purwakarta,Bungursari,Ciwangi,Purwakarta_Bungursari_Ciwangi,hospital
HOSP_765,107.494877,-6.487107,CR_LFM-DUM_H:1,3,52.5,2293209,Purwakarta,Campaka,Cikumpay,Purwakarta_Campaka_Cikumpay,hospital
HOSP_766,107.3941091,-6.6501503,CR_LFM-DUM_H:2,3,22.33,2873779,Purwakarta,Plered,Cibogohilir,Purwakarta_Plered_Cibogohilir,hospital
HOSP_767,107.4920807,-6.610805598,CR_LFM-DUM_H:1,3,59.33,1824564,Purwakarta,Pondoksalam,Salamulya,Purwakarta_Pondoksalam_Salamulya,hospital
HOSP_768,107.457567,-6.527951,CR_LFM-DUM_H:2,3,86.17,1609581,Purwakarta,Purwakarta,Munjuljaya,Purwakarta_Purwakarta_Munjuljaya,hospital
HOSP_769,107.454309,-6.514816012,CR_LFM-DUM_H:3,4,583.33,11903808,Purwakarta,Purwakarta,Nagri Kaler,Purwakarta_Purwakarta_Nagri Kaler,hospital
HOSP_770,107.45439,-6.514786005,CR_LFM-DUM_H:3,3,50.5,962494,Purwakarta,Purwakarta,Nagri Kaler,Purwakarta_Purwakarta_Nagri Kaler,hospital
HOSP_771,107.440873,-6.541245997,CR_LFM-DUM_H:2,3,22.33,2651699,Purwakarta,Purwakarta,Purwamekar,Purwakarta_Purwakarta_Purwamekar,hospital
HOSP_772,107.579335,-6.502384,CR_LFM-DUL_H:1,2,57.67,3767813,Subang,Cipeundeuy,Cipeundeuy,Subang_Cipeundeuy_Cipeundeuy,hospital
HOSP_773,107.6121045,-6.4937018,CR_LFM-DUM_H:1,3,24.33,2790972,Subang,Cipeundeuy,Wantilan,Subang_Cipeundeuy_Wantilan,hospital
HOSP_774,107.8282096,-6.4781062,CR_LFM-DUL_H:1,2,24.5,460510,Subang,Kelijati,Suryadarma,Subang_Kelijati_Suryadarma,hospital
HOSP_775,107.8173898,-6.4468204,CR_LFM-DUL_H:1,2,44.17,1499450,Subang,Pagaden,Kamarung,Subang_Pagaden_Kamarung,hospital
HOSP_776,107.8109625,-6.48046689,CR_LFM-DUM_H:1,3,24,2790972,Subang,Pagaden,Sukamulya,Subang_Pagaden_Sukamulya,hospital
HOSP_777,107.8195154,-6.304067564,CR_LFM-DUM_H:2,3,27.17,3042160,Subang,Pamanukan,Rancasari,Subang_Pamanukan_Rancasari,hospital
HOSP_778,107.8199842,-6.3117296,CR_LFM-DUL_H:1,2,67.17,3620589,Subang,Pamanukan,Rancasari,Subang_Pamanukan_Rancasari,hospital
HOSP_779,107.7466566,-6.558867105,CR_LFM-DUM_H:3,4,20.33,1295681,Subang,Subang,Dangdeur,Subang_Subang_Dangdeur,hospital
HOSP_780,107.7549903,-6.5498031,CR_LFM-DUM_H:2,3,213.67,28241891,Subang,Subang,Dangdeur,Subang_Subang_Dangdeur,hospital
HOSP_781,107.7748101,-6.553025086,CR_LFM-DUL_H:2,2,81.5,2375927,Subang,Subang,Karanganyar,Subang_Subang_Karanganyar,hospital
HOSP_782,106.885946,-6.907343011,CR_LFM-DUM_H:2,4,207,20317895,Sukabumi,Cibadak,Cibadak,Sukabumi_Cibadak_Cibadak,hospital
HOSP_783,106.873141,-6.915298988,CR_LFM-DUM_H:1,3,90.33,5105756,Sukabumi,Cibadak,Cibadak,Sukabumi_Cibadak_Cibadak,hospital
HOSP_784,106.7766496,-6.804654303,CR_LFM-DUM_H:1,3,84.17,4649845,Sukabumi,Cicurug,Cicurug,Sukabumi_Cicurug_Cicurug,hospital
HOSP_785,106.8749454,-6.907361,CR_LFM-DUM_H:3,3,107.67,4268694,Sukabumi,Cisaat,Cibatu,Sukabumi_Cisaat_Cibatu,hospital
HOSP_786,106.624153,-7.2395398,CR_LFM-DUM_H:1,3,93.17,1332479,Sukabumi,Jampang Kulon,Tanjung,Sukabumi_Jampang Kulon_Tanjung,hospital
HOSP_787,106.5566324,-6.9972585,CR_LFM-DUM_H:1,3,156.67,6249301,Sukabumi,Palabuhanratu,Citepus,Sukabumi_Palabuhanratu_Citepus,hospital
HOSP_788,106.8837562,-7.1897131,CR_LFM-DUL_H:1,2,38.83,7499702,Sukabumi,Sagaranten,Agrabinta,Sukabumi_Sagaranten_Agrabinta,hospital
HOSP_789,106.959053,-6.918600996,CR_LFM-DUM_H:3,3,119,7125153,Sukabumi,Sukaraja,Sukaraja,Sukabumi_Sukaraja_Sukaraja,hospital
HOSP_790,106.9712817,-6.917349303,CR_LFM-DUM_H:3,3,53.33,10415654,Sukabumi,Sukaraja,Sukaraja,Sukabumi_Sukaraja_Sukaraja,hospital
HOSP_791,107.7618425,-6.9435353,CR_LFM-DUL_H:4,2,35.67,724998,Sumedang,Jatinangor,Cipacing,Sumedang_Jatinangor_Cipacing,hospital
HOSP_792,107.9224374,-6.853490672,CR_LFM-DUM_H:4,4,268.5,18164876,Sumedang,Sumedang Selatan,Kotakulon,Sumedang_Sumedang Selatan_Kotakulon,hospital
HOSP_793,107.9149067,-6.827578297,CR_LFM-DUM_H:1,3,95.67,2368836,Sumedang,Sumedang Selatan,Regol Wetan,Sumedang_Sumedang Selatan_Regol Wetan,hospital
HOSP_794,108.1663969,-7.343779489,CR_LFM-DUM_H:4,3,229.67,10424763,Tasikmalaya,Singaparna,Cikunir,Tasikmalaya_Singaparna_Cikunir,hospital
HOSP_795,108.1058616,-7.3582838,CR_LFM-DUM_H:1,3,38,1206562,Tasikmalaya,Singaparna,Cikunten,Tasikmalaya_Singaparna_Cikunten,hospital
HOSP_796,109.6925712,-7.394007112,CR_LFM-DUM_H:3,3,189.33,10110818,Banjarnegara,Banjarnegara,Kutabanjarnegara,Banjarnegara_Banjarnegara_Kutabanjarnegara,hospital
HOSP_797,109.6199743,-7.406878539,CR_LFM-DUL_H:1,2,143.17,4276287,Banjarnegara,Bawang,Bawang,Banjarnegara_Bawang_Bawang,hospital
HOSP_798,109.5472222,-7.441522119,CR_LFM-DUL_H:1,2,26.33,2296155,Banjarnegara,Purwanegara,Danaraja,Banjarnegara_Purwanegara_Danaraja,hospital
HOSP_799,109.4307498,-7.460844083,CR_LFM-DUM_H:2,3,76.17,5155129,Banjarnegara,Purwareja Klampok,Purwareja,Banjarnegara_Purwareja Klampok_Purwareja,hospital
HOSP_800,109.0823722,-7.409125678,CR_LFM-DUM_H:2,3,118.17,9895601,Banyumas,Ajibarang,Ajibarang Wetan,Banyumas_Ajibarang_Ajibarang Wetan,hospital
HOSP_801,109.0719509,-7.428444213,CR_LFM-DUM_H:1,3,14.67,643365,Banyumas,Ajibarang,Pancurendang,Banyumas_Ajibarang_Pancurendang,hospital
HOSP_802,109.2906814,-7.530100102,CR_LFM-DUM_H:3,4,312.17,44545941,Banyumas,Banyumas,Kejawar,Banyumas_Banyumas_Kejawar,hospital
HOSP_803,109.29358,-7.524550402,CR_LFM-DUM_H:1,3,89.67,7308824,Banyumas,Banyumas,Sudagaran,Banyumas_Banyumas_Sudagaran,hospital
HOSP_804,109.2727332,-7.40000415,CR_LFM-DUM_H:1,3,71.17,9076717,Banyumas,Kembaran,Dukuhwaluh,Banyumas_Kembaran_Dukuhwaluh,hospital
HOSP_805,109.284265,-7.574195,CR_LFM-DUL_H:1,2,46.67,2400969,Banyumas,Kemranjen,Pageralang,Banyumas_Kemranjen_Pageralang,hospital
HOSP_806,109.2573165,-7.4088391,CR_LFM-DUM_H:1,4,22.33,2559420,Banyumas,Purwokerto,Karangwangkal,Banyumas_Purwokerto_Karangwangkal,hospital
HOSP_807,109.2012087,-7.420612671,CR_LFM-DUM_H:3,3,75.5,6249904,Banyumas,Purwokerto Barat,Karanglewas Lor,Banyumas_Purwokerto Barat_Karanglewas Lor,hospital
HOSP_808,109.224404,-7.418298565,CR_LFM-DUM_H:3,3,97.83,4746775,Banyumas,Purwokerto Barat,Kober,Banyumas_Purwokerto Barat_Kober,hospital
HOSP_809,109.212916,-7.42239,CR_LFM-DUM_H:3,3,62.17,6291254,Banyumas,Purwokerto Barat,Rejasari,Banyumas_Purwokerto Barat_Rejasari,hospital
HOSP_810,109.2637235,-7.4373607,CR_LFM-DUM_H:3,4,600.5,19668218,Banyumas,Purwokerto Selatan,Berkoh,Banyumas_Purwokerto Selatan_Berkoh,hospital
HOSP_811,109.2522029,-7.429180859,CR_LFM-DUL_H:3,2,34.5,2657226,Banyumas,Purwokerto Selatan,Purwokerto Kidul,Banyumas_Purwokerto Selatan_Purwokerto Kidul,hospital
HOSP_812,109.240545,-7.432193716,CR_LFM-DUM_H:3,3,25.33,1814641,Banyumas,Purwokerto Selatan,Purwokerto Kulon,Banyumas_Purwokerto Selatan_Purwokerto Kulon,hospital
HOSP_813,109.2322605,-7.4421646,CR_LFM-DUM_H:2,3,42.5,1245566,Banyumas,Purwokerto Selatan,Tanjung,Banyumas_Purwokerto Selatan_Tanjung,hospital
HOSP_814,109.2527153,-7.447190143,CR_LFM-DUM_H:3,3,95,5016192,Banyumas,Purwokerto Selatan,Teluk,Banyumas_Purwokerto Selatan_Teluk,hospital
HOSP_815,109.2613006,-7.422571044,CR_LFM-DUL_H:2,2,57.17,2473900,Banyumas,Purwokerto Timur,Mersi,Banyumas_Purwokerto Timur_Mersi,hospital
HOSP_816,109.2575772,-7.427447778,CR_LFM-DUL_H:3,2,27,2142050,Banyumas,Purwokerto Timur,Purwokerto Wetan,Banyumas_Purwokerto Timur_Purwokerto Wetan,hospital
HOSP_817,109.232342,-7.4201115,CR_LFM-DUM_H:4,3,98.33,5326743,Banyumas,Purwokerto Timur,Sokanegara,Banyumas_Purwokerto Timur_Sokanegara,hospital
HOSP_818,109.244942,-7.41388,CR_LFM-DUM_H:3,3,99.33,9012877,Banyumas,Purwokerto Utara,Bancarkembar,Banyumas_Purwokerto Utara_Bancarkembar,hospital
HOSP_819,109.2431315,-7.419824642,CR_LFM-DUM_H:3,3,21.33,1267605,Banyumas,Puwokerto Timur,Glempang,Banyumas_Puwokerto Timur_Glempang,hospital
HOSP_820,109.2431315,-7.419824642,CR_LFM-DUM_H:3,3,34.33,691421,Banyumas,Puwokerto Timur,Purwokerto Lor,Banyumas_Puwokerto Timur_Purwokerto Lor,hospital
HOSP_821,109.2820542,-7.452462567,CR_LFM-DUM_H:3,3,38,3375084,Banyumas,Sokaraja,Sokaraja Kulon,Banyumas_Sokaraja_Sokaraja Kulon,hospital
HOSP_822,109.2782699,-7.459065904,CR_LFM-DUM_H:4,3,124,5913708,Banyumas,Sokaraja,Wiradadi,Banyumas_Sokaraja_Wiradadi,hospital
HOSP_823,109.3590897,-7.607779306,CR_LFM-DUL_H:3,2,35.67,2105797,Banyumas,Sumpiuh,Kebokura,Banyumas_Sumpiuh_Kebokura,hospital
HOSP_824,109.0750864,-7.522060593,CR_LFM-DUL_H:2,2,35.67,3869840,Banyumas,Wangon,Klapagading,Banyumas_Wangon_Klapagading,hospital
HOSP_825,109.727678,-6.907189,CR_LFM-DUM_H:2,3,176.17,12167322,Batang,Batang,Kauman,Batang_Batang_Kauman,hospital
HOSP_826,109.921549,-7.016054,CR_LFM-DUL_H:3,2,58.17,3230791,Batang,Limpung,Sikidang,Batang_Limpung_Sikidang,hospital
HOSP_827,109.7475747,-6.916097091,CR_LFM-DUM_H:3,3,139.67,3520289,Batang,Sambong,Sumoharjo,Batang_Sambong_Sumoharjo,hospital
HOSP_828,111.4188423,-6.974679936,CR_LFM-DUL_H:3,2,51.67,2435972,Blora,Blora,Kedungjenar,Blora_Blora_Kedungjenar,hospital
HOSP_829,111.4205587,-6.9694121,CR_LFM-DUM_H:4,3,120.33,6073168,Blora,Blora,Tempelan,Blora_Blora_Tempelan,hospital
HOSP_830,111.4205587,-6.9694121,CR_LFM-DUL_H:4,2,42.33,1186454,Blora,Blora,Tempelan,Blora_Blora_Tempelan,hospital
HOSP_831,111.5859981,-7.151724339,CR_LFM-DUM_H:2,3,104,4404626,Blora,Cepu,Balun,Blora_Cepu_Balun,hospital
HOSP_832,111.5859981,-7.151724339,CR_LFM-DUM_H:2,3,158,5614973,Blora,Cepu,Balun,Blora_Cepu_Balun,hospital
HOSP_833,111.594775,-7.14854,CR_LFM-DUM_H:3,3,67.83,1275001,Blora,Cepu,Turibang,Blora_Cepu_Turibang,hospital
HOSP_834,111.4526158,-6.9717211,CR_LFM-DUL_H:1,2,48.83,4763154,Blora,Jepon,Seso,Blora_Jepon_Seso,hospital
HOSP_835,110.6713594,-7.358780536,CR_LFM-DUM_H:1,3,78.5,2642019,Boyolali,Andong,Andong,Boyolali_Andong_Andong,hospital
HOSP_836,110.606165,-7.527001,CR_LFM-DUL_H:1,2,55.5,5506840,Boyolali,Boyolali,Karanggeneng,Boyolali_Boyolali_Karanggeneng,hospital
HOSP_837,110.594773,-7.515199,CR_LFM-DUL_H:3,2,62.17,3465703,Boyolali,Boyolali,Kiringan,Boyolali_Boyolali_Kiringan,hospital
HOSP_838,110.5909062,-7.532980174,CR_LFM-DUM_H:3,4,184.83,8813208,Boyolali,Boyolali,Pulisen,Boyolali_Boyolali_Pulisen,hospital
HOSP_839,110.590976,-7.531275,CR_LFM-DUL_H:3,2,29.33,35018345,Boyolali,Boyolali,Pulisen,Boyolali_Boyolali_Pulisen,hospital
HOSP_840,110.6435957,-7.36122574,CR_LFM-DUL_H:1,2,75.83,1476084,Boyolali,Karanggede,Kebonan,Boyolali_Karanggede_Kebonan,hospital
HOSP_841,110.6233433,-7.55640344,CR_LFM-DUM_H:1,3,46.83,6547571,Boyolali,Mojosongo,Kemiri,Boyolali_Mojosongo_Kemiri,hospital
HOSP_842,110.615787,-7.532201,CR_LFM-DUL_H:1,2,60.67,2847512,Boyolali,Mojosongo,Kragilan,Boyolali_Mojosongo_Kragilan,hospital
HOSP_843,110.6182502,-7.560902507,CR_LFM-DUL_H:1,2,52.83,2831026,Boyolali,Mojosongo,Mojosongopermai,Boyolali_Mojosongo_Mojosongopermai,hospital
HOSP_844,110.722248,-7.51842,CR_LFM-DUL_H:1,2,76.5,3631614,Boyolali,Ngemplak,Ngargorejo,Boyolali_Ngemplak_Ngargorejo,hospital
HOSP_845,110.695008,-7.482553,CR_LFM-DUL_H:1,2,66,4463146,Boyolali,Sambi,Sambi,Boyolali_Sambi_Sambi,hospital
HOSP_846,110.675472,-7.449159,CR_LFM-DUL_H:1,2,78.17,5629133,Boyolali,Simo,Pelem,Boyolali_Simo_Pelem,hospital
HOSP_847,108.8681883,-6.951091755,CR_LFM-DUL_H:2,2,47.83,896779,Brebes,Banjarharjo,Banjarharjo,Brebes_Banjarharjo_Banjarharjo,hospital
HOSP_848,109.043126,-6.872122,CR_LFM-DUM_H:3,4,242.83,7526331,Brebes,Brebes,Brebes,Brebes_Brebes_Brebes,hospital
HOSP_849,109.0466105,-6.872783091,CR_LFM-DUL_H:3,2,37.17,1983701,Brebes,Brebes,Brebes,Brebes_Brebes_Brebes,hospital
HOSP_850,109.0477202,-6.867119251,CR_LFM-DUM_H:2,3,31.83,717216,Brebes,Brebes,Pasar Batang,Brebes_Brebes_Pasar Batang,hospital
HOSP_851,109.0140094,-6.854745331,CR_LFM-DUM_H:3,3,137.33,5430028,Brebes,Brebes,Pesantunan,Brebes_Brebes_Pesantunan,hospital
HOSP_852,109.012746,-7.266246,CR_LFM-DUM_H:2,3,102,3113816,Brebes,Bumiayu,Jatisawit,Brebes_Bumiayu_Jatisawit,hospital
HOSP_853,109.012746,-7.266246,CR_LFM-DUL_H:2,2,71.83,2192126,Brebes,Bumiayu,Jatisawit,Brebes_Bumiayu_Jatisawit,hospital
HOSP_854,109.007611,-7.257635,CR_LFM-DUL_H:4,2,31.17,2701973,Brebes,Bumiayu,Kalierang,Brebes_Bumiayu_Kalierang,hospital
HOSP_855,109.007611,-7.257635,CR_LFM-DUL_H:4,2,90.17,5133749,Brebes,Bumiayu,Kalierang,Brebes_Bumiayu_Kalierang,hospital
HOSP_856,109.029547,-7.26895,CR_LFM-DUL_H:3,2,27.5,3343495,Brebes,Bumiayu,Negaradaha,Brebes_Bumiayu_Negaradaha,hospital
HOSP_857,109.0485148,-6.952577477,CR_LFM-DUL_H:1,2,31.5,4177941,Brebes,Jatibarang,Janegara,Brebes_Jatibarang_Janegara,hospital
HOSP_858,109.0543671,-6.961924613,CR_LFM-DUL_H:2,2,51.33,3858018,Brebes,Jatibarang,Jatibarang Lor,Brebes_Jatibarang_Jatibarang Lor,hospital
HOSP_859,109.3569929,-7.38862112,CR_LFM-DUL_H:3,2,39.67,1450448,Brebes,Larangan,Sitanggal,Brebes_Larangan_Sitanggal,hospital
HOSP_860,108.8516023,-6.874024408,CR_LFM-DUL_H:1,2,70.5,3398235,Brebes,Tanjung,Cenderawasih,Brebes_Tanjung_Cenderawasih,hospital
HOSP_861,109.138744,-7.657246994,CR_LFM-DUL_H:1,2,54.67,1511953,Cilacap,Cilacap Selatan,Sidakaya,Cilacap_Cilacap Selatan_Sidakaya,hospital
HOSP_862,109.0351772,-7.709187007,CR_LFM-DUL_H:2,2,35,4879577,Cilacap,Cilacap Selatan,Tegalkamulyan,Cilacap_Cilacap Selatan_Tegalkamulyan,hospital
HOSP_863,108.863238,-7.576329986,CR_LFM-DUM_H:1,4,214.33,12343284,Cilacap,Cilacap Tengah,Sidanegara,Cilacap_Cilacap Tengah_Sidanegara,hospital
HOSP_864,109.014807,-7.717049987,CR_LFM-DUM_H:2,3,35,1287916,Cilacap,Cilacap Tengah,Sidanegara,Cilacap_Cilacap Tengah_Sidanegara,hospital
HOSP_865,109.0172857,-7.7114998,CR_LFM-DUL_H:3,2,35.33,2935809,Cilacap,Cilacap Tengah,Sidanegara,Cilacap_Cilacap Tengah_Sidanegara,hospital
HOSP_866,109.0336116,-7.6929619,CR_LFM-DUM_H:3,3,66.17,339924,Cilacap,Cilacap Utara,Kebonmanis,Cilacap_Cilacap Utara_Kebonmanis,hospital
HOSP_867,109.08396,-7.664430117,CR_LFM-DUL_H:2,2,65.33,2034536,Cilacap,Kesugihan,Menganti,Cilacap_Kesugihan_Menganti,hospital
HOSP_868,109.2486114,-7.638663921,CR_LFM-DUL_H:2,2,62,2982331,Cilacap,Kroya,Karangmangu,Cilacap_Kroya_Karangmangu,hospital
HOSP_869,108.7582481,-7.2991158,CR_LFM-DUM_H:3,3,121.17,8569481,Cilacap,Majenang,Jenang,Cilacap_Majenang_Jenang,hospital
HOSP_870,108.7582481,-7.2991158,CR_LFM-DUL_H:3,2,51.67,3002661,Cilacap,Majenang,Jenang,Cilacap_Majenang_Jenang,hospital
HOSP_871,108.770185,-7.298508,CR_LFM-DUL_H:4,2,46.5,1340588,Cilacap,Majenang,Sindangsari,Cilacap_Majenang_Sindangsari,hospital
HOSP_872,109.1753722,-7.572482836,CR_LFM-DUM_H:1,3,80,10356044,Cilacap,Sampang,Karangtengah,Cilacap_Sampang_Karangtengah,hospital
HOSP_873,108.8028905,-7.485821814,CR_LFM-DUL_H:2,2,45.33,4247162,Cilacap,Sidareja,Sidamulya,Cilacap_Sidareja_Sidamulya,hospital
HOSP_874,110.633967,-6.898980889,CR_LFM-DUM_H:3,3,190.17,17697549,Demak,Demak,Bintoro,Demak_Demak_Bintoro,hospital
HOSP_875,110.629643,-6.891527403,CR_LFM-DUL_H:1,2,26,3693944,Demak,Demak,Mangunjiwan,Demak_Demak_Mangunjiwan,hospital
HOSP_876,110.564649,-7.041803,CR_LFM-DUM_H:1,3,97.33,11903950,Demak,Karangawen,Purwodadi,Demak_Karangawen_Purwodadi,hospital
HOSP_877,110.5048852,-7.02294006,CR_LFM-DUM_H:3,3,81.67,7985566,Demak,Mranggen,Bandungrejo,Demak_Mranggen_Bandungrejo,hospital
HOSP_878,110.633989,-6.914383839,CR_LFM-DUM_H:1,3,69.17,2789988,Demak,Wonosalam,Jogoloyo,Demak_Wonosalam_Jogoloyo,hospital
HOSP_879,110.896511,-7.067286,CR_LFM-DUM_H:1,3,22.5,2246292,Grobogan,Brati,Menduran,Grobogan_Brati_Menduran,hospital
HOSP_880,111.2202369,-7.1652017,CR_LFM-DUL_H:1,2,37.83,2097658,Grobogan,Gabus,Gabus,Grobogan_Gabus_Gabus,hospital
HOSP_881,110.9573752,-7.055488,CR_LFM-DUL_H:1,2,56.83,1756039,Grobogan,Grobogan,Rejosari,Grobogan_Grobogan_Rejosari,hospital
HOSP_882,110.6507178,-7.050985929,CR_LFM-DUL_H:1,2,51,2114439,Grobogan,Gubug,Gubug,Grobogan_Gubug_Gubug,hospital
HOSP_883,110.6579764,-7.0806972,CR_LFM-DUL_H:1,2,89.67,1944828,Grobogan,Gubug,Kuwaron,Grobogan_Gubug_Kuwaron,hospital
HOSP_884,110.917889,-7.094657986,CR_LFM-DUM_H:2,3,121.67,6140090,Grobogan,Purwodadi,Kalongan,Grobogan_Purwodadi_Kalongan,hospital
HOSP_885,110.9164112,-7.0974863,CR_LFM-DUL_H:3,2,94.67,5370004,Grobogan,Purwodadi,Kalongan,Grobogan_Purwodadi_Kalongan,hospital
HOSP_886,110.9201449,-7.0846641,CR_LFM-DUM_H:2,4,261,15086304,Grobogan,Purwodadi,Purwodadi,Grobogan_Purwodadi_Purwodadi,hospital
HOSP_887,110.9149559,-7.083687902,CR_LFM-DUM_H:3,3,67.17,8873418,Grobogan,Purwodadi,Purwodadi,Grobogan_Purwodadi_Purwodadi,hospital
HOSP_888,111.0820184,-7.0697286,CR_LFM-DUL_H:1,2,53.5,5987914,Grobogan,Wirosari,Kunden,Grobogan_Wirosari_Kunden,hospital
HOSP_889,110.6785192,-6.603015471,CR_LFM-DUM_H:3,4,303.17,19742211,Jepara,Jepara,Bapangan,Jepara_Jepara_Bapangan,hospital
HOSP_890,110.6834352,-6.57602898,CR_LFM-DUM_H:2,3,111.67,8914555,Jepara,Jepara,Kuwasen,Jepara_Jepara_Kuwasen,hospital
HOSP_891,110.6707876,-6.590459923,CR_LFM-DUL_H:3,2,30.33,3707853,Jepara,Jepara,Panggang,Jepara_Jepara_Panggang,hospital
HOSP_892,110.6715236,-6.5949416,CR_LFM-DUL_H:3,2,113.83,5668827,Jepara,Jepara,Panggang,Jepara_Jepara_Panggang,hospital
HOSP_893,110.9003724,-6.494833092,CR_LFM-DUM_H:1,3,101.67,8340973,Jepara,Keling,Kelet,Jepara_Keling_Kelet,hospital
HOSP_894,110.754795,-6.747374,CR_LFM-DUL_H:1,2,86.33,1732351,Jepara,Mayong,Mayong Lor,Jepara_Mayong_Mayong Lor,hospital
HOSP_895,110.7323477,-7.530209492,CR_LFM-DUL_H:2,2,49.5,2575860,Karanganyar,Colomadu,Bolon,Karanganyar_Colomadu_Bolon,hospital
HOSP_896,110.9185367,-7.5880654,CR_LFM-DUL_H:1,2,60,2554783,Karanganyar,Jaten,Jati,Karanganyar_Jaten_Jati,hospital
HOSP_897,110.8792483,-7.557888608,CR_LFM-DUL_H:3,2,18.33,1073009,Karanganyar,Jaten,Ngringo,Karanganyar_Jaten_Ngringo,hospital
HOSP_898,110.9737955,-7.5899117,CR_LFM-DUM_H:1,3,240.83,17373162,Karanganyar,Karanganyar,Bejen,Karanganyar_Karanganyar_Bejen,hospital
HOSP_899,110.9939244,-7.5303717,CR_LFM-DUL_H:1,2,33.5,1150291,Karanganyar,Mojogedang,Munggur,Karanganyar_Mojogedang_Munggur,hospital
HOSP_900,110.9245743,-7.5904247,CR_LFM-DUM_H:1,3,130.33,4552623,Karanganyar,Tasikmandu,Papahan,Karanganyar_Tasikmandu_Papahan,hospital
HOSP_901,110.9257191,-7.589376213,CR_LFM-DUM_H:2,3,17.17,1044267,Karanganyar,Tasikmandu,Papahan,Karanganyar_Tasikmandu_Papahan,hospital
HOSP_902,109.5409677,-7.604118987,CR_LFM-DUL_H:1,2,85.33,5642615,Kebumen,Gombong,Kedungpuji,Kebumen_Gombong_Kedungpuji,hospital
HOSP_903,109.542168,-7.610959903,CR_LFM-DUM_H:1,3,77.83,1987436,Kebumen,Gombong,Pubowangi,Kebumen_Gombong_Pubowangi,hospital
HOSP_904,109.502317,-7.60862789,CR_LFM-DUM_H:2,4,217,16249765,Kebumen,Gombong,Semondo,Kebumen_Gombong_Semondo,hospital
HOSP_905,109.6669484,-7.675735419,CR_LFM-DUM_H:3,3,103.83,4872239,Kebumen,Kebumen,Indrakila,Kebumen_Kebumen_Indrakila,hospital
HOSP_906,109.660997,-7.698153,CR_LFM-DUM_H:2,3,246.83,3775561,Kebumen,Kebumen,Muktisari,Kebumen_Kebumen_Muktisari,hospital
HOSP_907,109.6667092,-7.679104105,CR_LFM-DUL_H:3,2,43.67,835200,Kebumen,Kebumen,Panjer,Kebumen_Kebumen_Panjer,hospital
HOSP_908,109.738338,-7.721003,CR_LFM-DUL_H:3,2,46.33,566022,Kebumen,Kutowinangun,Kutowinangun,Kebumen_Kutowinangun_Kutowinangun,hospital
HOSP_909,109.510592,-7.679519,CR_LFM-DUL_H:1,2,71.33,2555275,Kebumen,Kuwarasan,Puwongondo,Kebumen_Kuwarasan_Puwongondo,hospital
HOSP_910,109.584604,-7.754702,CR_LFM-DUL_H:1,2,48.83,1686481,Kebumen,Petanahan,Munggu,Kebumen_Petanahan_Munggu,hospital
HOSP_911,109.7980061,-7.723220786,CR_LFM-DUM_H:3,3,107.17,5570271,Kebumen,Prembun,Prembun,Kebumen_Prembun_Prembun,hospital
HOSP_912,109.5992825,-7.65595504,CR_LFM-DUM_H:1,3,93.5,3116016,Kebumen,Sruweng,Sruweng,Kebumen_Sruweng_Sruweng,hospital
HOSP_913,110.304332,-7.108079,CR_LFM-DUL_H:1,2,49.5,677073,Kendal,Boja,Ngabean,Kendal_Boja_Ngabean,hospital
HOSP_914,110.1153451,-6.94371299,CR_LFM-DUL_H:1,2,73,3891222,Kendal,Gemuh,Pucangrejo,Kendal_Gemuh_Pucangrejo,hospital
HOSP_915,110.1218741,-6.940008064,CR_LFM-DUL_H:1,2,48.67,1809120,Kendal,Gemuh,Tlahab,Kendal_Gemuh_Tlahab,hospital
HOSP_916,110.2449375,-6.960957237,CR_LFM-DUL_H:2,2,61.67,2120716,Kendal,Kaliwungu Selatan,Plantaran,Kendal_Kaliwungu Selatan_Plantaran,hospital
HOSP_917,110.2035661,-6.92997695,MCF_LWAL-DUM_H:1,2,39,806261,Kendal,Kendal,Kebondalem,Kendal_Kendal_Kebondalem,hospital
HOSP_918,110.2047776,-6.919954994,CR_LFM-DUM_H:3,4,168.5,69984918,Kendal,Kendal,Patukangan,Kendal_Kendal_Patukangan,hospital
HOSP_919,110.088085,-6.968876,CR_LFM-DUM_H:1,3,140.5,15879427,Kendal,Weleri,Ngasinan,Kendal_Weleri_Ngasinan,hospital
HOSP_920,110.6974228,-7.776277944,CR_LFM-DUL_H:1,2,65.67,5844097,Klaten,Cawas,Tugu,Klaten_Cawas_Tugu,hospital
